"Asset Type","Asset","Source","Harness","Last Updated UTC","Path Relative to Home","Kind","Source Relative Path"
"agents","csv-xlsx-import-export-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/csv-xlsx-import-export-guardian.md","file",".cursor/agents/csv-xlsx-import-export-guardian.md"
"agents","csv-xlsx-import-export-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/csv-xlsx-import-export-worker-bee.md","file","agents/csv-xlsx-import-export-worker-bee.md"
"agents","csv-xlsx-import-export-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/csv-xlsx-import-export-worker-bee.md","file","agents/csv-xlsx-import-export-worker-bee.md"
"agents","csv-xlsx-import-export-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/csv-xlsx-import-export-worker-bee.md","file","agents/csv-xlsx-import-export-worker-bee.md"
"agents","csv-xlsx-import-export-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/csv-xlsx-import-export-worker-bee.md","file",".claude/agents/csv-xlsx-import-export-worker-bee.md"
"agents","csv-xlsx-import-export-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/csv-xlsx-import-export-worker-bee.md","file",".agents/agents/csv-xlsx-import-export-worker-bee.md"
"agents","csv-xlsx-import-export-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/csv-xlsx-import-export-worker-bee.md","file",".cursor/agents/csv-xlsx-import-export-worker-bee.md"
"agents","csv-xlsx-import-export-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/csv-xlsx-import-export-worker-bee.toml","file","agents/csv-xlsx-import-export-worker-bee.toml"
"agents","csv-xlsx-import-export-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/csv-xlsx-import-export-worker-bee.toml","file",".codex/agents/csv-xlsx-import-export-worker-bee.toml"
"agents","cursor-ide-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/cursor-ide-guardian.md","file",".cursor/agents/cursor-ide-guardian.md"
"agents","cursor-ide-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/cursor-ide-worker-bee.md","file","agents/cursor-ide-worker-bee.md"
"agents","cursor-ide-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/cursor-ide-worker-bee.md","file","agents/cursor-ide-worker-bee.md"
"agents","cursor-ide-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/cursor-ide-worker-bee.md","file","agents/cursor-ide-worker-bee.md"
"agents","cursor-ide-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/cursor-ide-worker-bee.md","file",".claude/agents/cursor-ide-worker-bee.md"
"agents","cursor-ide-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/cursor-ide-worker-bee.md","file",".agents/agents/cursor-ide-worker-bee.md"
"agents","cursor-ide-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/cursor-ide-worker-bee.md","file",".cursor/agents/cursor-ide-worker-bee.md"
"agents","cursor-ide-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/cursor-ide-worker-bee.toml","file","agents/cursor-ide-worker-bee.toml"
"agents","cursor-ide-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/cursor-ide-worker-bee.toml","file",".codex/agents/cursor-ide-worker-bee.toml"
"agents","customer-support-tooling-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/customer-support-tooling-guardian.md","file",".cursor/agents/customer-support-tooling-guardian.md"
"agents","customer-support-tooling-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/customer-support-tooling-worker-bee.md","file","agents/customer-support-tooling-worker-bee.md"
"agents","dark-mode-theming-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/dark-mode-theming-guardian.md","file",".cursor/agents/dark-mode-theming-guardian.md"
"agents","dark-mode-theming-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/dark-mode-theming-worker-bee.md","file","agents/dark-mode-theming-worker-bee.md"
"agents","dark-mode-theming-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/dark-mode-theming-worker-bee.md","file","agents/dark-mode-theming-worker-bee.md"
"agents","dark-mode-theming-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/dark-mode-theming-worker-bee.md","file","agents/dark-mode-theming-worker-bee.md"
"agents","dark-mode-theming-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/dark-mode-theming-worker-bee.md","file",".claude/agents/dark-mode-theming-worker-bee.md"
"agents","dark-mode-theming-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/dark-mode-theming-worker-bee.md","file",".agents/agents/dark-mode-theming-worker-bee.md"
"agents","dark-mode-theming-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/dark-mode-theming-worker-bee.md","file",".cursor/agents/dark-mode-theming-worker-bee.md"
"agents","dark-mode-theming-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/dark-mode-theming-worker-bee.toml","file","agents/dark-mode-theming-worker-bee.toml"
"agents","dark-mode-theming-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/dark-mode-theming-worker-bee.toml","file",".codex/agents/dark-mode-theming-worker-bee.toml"
"agents","db-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/db-guardian.md","file",".cursor/agents/db-guardian.md"
"agents","db-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/db-worker-bee.md","file","agents/db-worker-bee.md"
"agents","db-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/db-worker-bee.md","file","agents/db-worker-bee.md"
"agents","db-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/db-worker-bee.md","file","agents/db-worker-bee.md"
"agents","db-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/db-worker-bee.md","file",".claude/agents/db-worker-bee.md"
"agents","db-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/db-worker-bee.md","file",".agents/agents/db-worker-bee.md"
"agents","db-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/db-worker-bee.md","file",".cursor/agents/db-worker-bee.md"
"agents","db-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/db-worker-bee.toml","file","agents/db-worker-bee.toml"
"agents","db-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/db-worker-bee.toml","file",".codex/agents/db-worker-bee.toml"
"agents","deeplake-dataset-worker-bee.md","user global agents","","6/17/2026 11:59:52 AM",".agents/agents/deeplake-dataset-worker-bee.md","file","agents/deeplake-dataset-worker-bee.md"
"agents","deeplake-dataset-worker-bee.md","user global claude","","6/17/2026 11:59:52 AM",".claude/agents/deeplake-dataset-worker-bee.md","file","agents/deeplake-dataset-worker-bee.md"
"agents","dependency-audit-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/dependency-audit-guardian.md","file",".cursor/agents/dependency-audit-guardian.md"
"agents","dependency-audit-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/dependency-audit-worker-bee.md","file","agents/dependency-audit-worker-bee.md"
"agents","dependency-audit-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/dependency-audit-worker-bee.md","file","agents/dependency-audit-worker-bee.md"
"agents","dependency-audit-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/dependency-audit-worker-bee.md","file","agents/dependency-audit-worker-bee.md"
"agents","dependency-audit-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/dependency-audit-worker-bee.md","file",".claude/agents/dependency-audit-worker-bee.md"
"agents","dependency-audit-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/dependency-audit-worker-bee.md","file",".agents/agents/dependency-audit-worker-bee.md"
"agents","dependency-audit-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/dependency-audit-worker-bee.md","file",".cursor/agents/dependency-audit-worker-bee.md"
"agents","dependency-audit-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/dependency-audit-worker-bee.toml","file","agents/dependency-audit-worker-bee.toml"
"agents","dependency-audit-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/dependency-audit-worker-bee.toml","file",".codex/agents/dependency-audit-worker-bee.toml"
"agents","design-system-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/design-system-guardian.md","file",".cursor/agents/design-system-guardian.md"
"agents","design-system-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/design-system-worker-bee.md","file","agents/design-system-worker-bee.md"
"agents","design-system-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/design-system-worker-bee.md","file","agents/design-system-worker-bee.md"
"agents","design-system-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/design-system-worker-bee.md","file","agents/design-system-worker-bee.md"
"agents","design-system-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/design-system-worker-bee.md","file",".claude/agents/design-system-worker-bee.md"
"agents","design-system-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/design-system-worker-bee.md","file",".agents/agents/design-system-worker-bee.md"
"agents","design-system-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/design-system-worker-bee.md","file",".cursor/agents/design-system-worker-bee.md"
"agents","design-system-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/design-system-worker-bee.toml","file","agents/design-system-worker-bee.toml"
"agents","design-system-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/design-system-worker-bee.toml","file",".codex/agents/design-system-worker-bee.toml"
"agents","devops-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/devops-guardian.md","file",".cursor/agents/devops-guardian.md"
"agents","devops-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/devops-worker-bee.md","file","agents/devops-worker-bee.md"
"agents","devops-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/devops-worker-bee.md","file","agents/devops-worker-bee.md"
"agents","devops-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/devops-worker-bee.md","file","agents/devops-worker-bee.md"
"agents","devops-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/devops-worker-bee.md","file",".claude/agents/devops-worker-bee.md"
"agents","devops-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/devops-worker-bee.md","file",".agents/agents/devops-worker-bee.md"
"agents","devops-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/devops-worker-bee.md","file",".cursor/agents/devops-worker-bee.md"
"agents","devops-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/devops-worker-bee.toml","file","agents/devops-worker-bee.toml"
"agents","devops-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/devops-worker-bee.toml","file",".codex/agents/devops-worker-bee.toml"
"agents","discord-bot-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/discord-bot-guardian.md","file",".cursor/agents/discord-bot-guardian.md"
"agents","discord-bot-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/discord-bot-worker-bee.md","file","agents/discord-bot-worker-bee.md"
"agents","discord-bot-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/discord-bot-worker-bee.md","file","agents/discord-bot-worker-bee.md"
"agents","discord-bot-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/discord-bot-worker-bee.md","file","agents/discord-bot-worker-bee.md"
"agents","discord-bot-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/discord-bot-worker-bee.md","file",".claude/agents/discord-bot-worker-bee.md"
"agents","discord-bot-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/discord-bot-worker-bee.md","file",".agents/agents/discord-bot-worker-bee.md"
"agents","discord-bot-worker-bee.md","vibe-coding-tools local cursor",".cursor","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.cursor/agents/discord-bot-worker-bee.md","file",".cursor/agents/discord-bot-worker-bee.md"
"agents","discord-bot-worker-bee.toml","user global codex","","8/15/2026 4:05:49 AM",".codex/agents/discord-bot-worker-bee.toml","file","agents/discord-bot-worker-bee.toml"
"agents","discord-bot-worker-bee.toml","vibe-coding-tools local codex",".codex","9/5/2026 8:55:24 AM","GitHub/vibe-coding-tools/.codex/agents/discord-bot-worker-bee.toml","file",".codex/agents/discord-bot-worker-bee.toml"
"agents","discovery-research-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/discovery-research-guardian.md","file",".cursor/agents/discovery-research-guardian.md"
"agents","discovery-research-worker-bee.md","user global claude","","6/18/2026 5:54:35 AM",".claude/agents/discovery-research-worker-bee.md","file","agents/discovery-research-worker-bee.md"
"agents","docs-site-guardian.md","legion-suite cursor",".cursor","5/20/2026 11:51:57 PM","GitHub/legion-suite/.cursor/agents/docs-site-guardian.md","file",".cursor/agents/docs-site-guardian.md"
"agents","docs-site-worker-bee.md","user global agents","","8/15/2026 4:05:49 AM",".agents/agents/docs-site-worker-bee.md","file","agents/docs-site-worker-bee.md"
"agents","docs-site-worker-bee.md","user global claude","","8/15/2026 4:05:49 AM",".claude/agents/docs-site-worker-bee.md","file","agents/docs-site-worker-bee.md"
"agents","docs-site-worker-bee.md","user global cursor","","8/15/2026 4:05:49 AM",".cursor/agents/docs-site-worker-bee.md","file","agents/docs-site-worker-bee.md"
"agents","docs-site-worker-bee.md","vibe-coding-tools canonical",".claude","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.claude/agents/docs-site-worker-bee.md","file",".claude/agents/docs-site-worker-bee.md"
"agents","docs-site-worker-bee.md","vibe-coding-tools local agents",".agents","9/4/2026 3:51:33 AM","GitHub/vibe-coding-tools/.agents/agents/docs-site-worker-bee.md","file",".agents/agents/docs-site-worker-bee.md"
